a,b,c,d,e,f,g,h,i,j,k,l
0.671361,1.010565,-0.24266,0.002159,0.00238,0.988448,0.006215,0.012469,0.999903,0,2019/1/23 10:02,2019/1/23 10:02
0.759855,1.520104,-0.322079,-0.004904,0.02901,1.02016,0.005812,0.012662,0.999903,0,2019/1/23 10:02,2019/1/23 10:02
0.647971,0.800805,-0.302736,-0.000119,0.023858,1.032134,0.005609,0.012803,0.999902,0,2019/1/23 10:02,2019/1/23 10:02
0.087427,0.545536,-0.374207,0.002803,0.01253,1.015379,0.005501,0.012791,0.999903,0,2019/1/23 10:02,2019/1/23 10:02
-0.281712,1.12825,-0.314419,0.025535,0.031965,1.053756,0.005206,0.012657,0.999906,0,2019/1/23 10:02,2019/1/23 10:02
-0.543456,1.050435,-0.273093,0.017751,0.032317,1.048717,0.004945,0.012453,0.99991,0,2019/1/23 10:02,2019/1/23 10:02
-0.755917,1.431005,-0.115353,-0.00135,0.016105,1.005373,0.004565,0.012181,0.999915,0,2019/1/23 10:02,2019/1/23 10:02
-1.027023,1.557628,-0.122115,0.019677,0.045697,1.042932,0.00415,0.01183,0.999921,0,2019/1/23 10:02,2019/1/23 10:02
-1.199243,0.539359,-0.108565,0.013347,0.03178,1.067104,0.00404,0.011423,0.999927,0,2019/1/23 10:02,2019/1/23 10:02
-1.256781,1.153571,-0.07547,-0.015947,-0.014553,0.984419,0.003748,0.011003,0.999932,0,2019/1/23 10:02,2019/1/23 10:02
-0.813506,1.299407,-0.190031,0.029303,0.052053,1.025309,0.003408,0.010713,0.999937,0,2019/1/23 10:02,2019/1/23 10:02
-0.800641,-0.403392,-0.133307,0.013527,0.025406,1.046635,0.003589,0.010431,0.999939,0,2019/1/23 10:02,2019/1/23 10:02
-0.812247,0.68832,-0.066295,-0.027756,-0.035297,0.820648,0.003428,0.010137,0.999943,0,2019/1/23 10:02,2019/1/23 10:02
-0.081955,0.821866,0.10986,0.045078,0.071614,1.014421,0.003238,0.010072,0.999944,0,2019/1/23 10:02,2019/1/23 10:02
0.001751,-0.18005,0.221773,0.002426,0.007354,0.924489,0.003292,0.009985,0.999945,0,2019/1/23 10:02,2019/1/23 10:02
0.357277,0.301242,0.326021,0.005831,0.010793,0.96757,0.003261,0.010054,0.999944,0,2019/1/23 10:02,2019/1/23 10:02
0.600073,-0.241283,0.355504,0.015463,0.019456,1.017075,0.003375,0.010181,0.999942,0,2019/1/23 10:02,2019/1/23 10:02
0.366331,-0.232435,0.448227,0.011964,0.010936,1.059635,0.003505,0.010253,0.999941,0,2019/1/23 10:02,2019/1/23 10:02
0.002025,-0.684514,0.367231,0.000388,-0.002819,1.013195,0.003763,0.010205,0.999941,0,2019/1/23 10:02,2019/1/23 10:02
-0.238716,-1.220876,0.287057,0.010054,0.02157,1.029516,0.004193,0.010093,0.99994,0,2019/1/23 10:02,2019/1/23 10:02
-0.534822,-1.649258,0.186632,0.002221,0.011976,1.013952,0.004752,0.009891,0.99994,0,2019/1/23 10:02,2019/1/23 10:02
-0.008038,-1.682873,0.334965,0.016656,0.027028,0.959607,0.005323,0.009849,0.999937,0,2019/1/23 10:02,2019/1/23 10:02
0.127683,-1.825273,0.395562,0.004084,0.006054,1.003042,0.005936,0.009847,0.999934,0,2019/1/23 10:02,2019/1/23 10:02
0.20048,-1.006525,0.382679,0.012775,0.007941,0.972639,0.006302,0.009868,0.999931,0,2019/1/23 10:02,2019/1/23 10:02
0.260477,-0.586237,0.278112,0.006209,0.009855,0.949434,0.006526,0.009897,0.99993,0,2019/1/23 10:02,2019/1/23 10:02
0.250044,1.031743,0.328971,0.005718,-0.005903,0.922695,0.006273,0.009933,0.999931,0,2019/1/23 10:02,2019/1/23 10:02
0.240649,0.855653,0.105445,0.001608,0.013016,1.014562,0.006051,0.009948,0.999932,0,2019/1/23 10:02,2019/1/23 10:02
0.145486,1.005699,0.018836,-0.01534,0.008537,1.006123,0.005805,0.009953,0.999934,0,2019/1/23 10:02,2019/1/23 10:02
-0.068958,1.448601,0.022297,0.004596,0.017299,0.982022,0.005419,0.009889,0.999936,0,2019/1/23 10:02,2019/1/23 10:02
-0.196093,0.912374,0.041619,0.022586,0.015738,1.06128,0.005201,0.009791,0.999939,0,2019/1/23 10:02,2019/1/23 10:02
-0.170649,1.536373,0.091499,0.021885,0.014565,1.016875,0.00479,0.009697,0.999942,0,2019/1/23 10:02,2019/1/23 10:02
-0.325715,0.927421,0.123197,-0.012432,0.014818,0.985018,0.004568,0.009558,0.999944,0,2019/1/23 10:02,2019/1/23 10:02
-0.64421,0.668448,0.147268,0.020381,0.019941,1.066486,0.004414,0.009316,0.999947,0,2019/1/23 10:02,2019/1/23 10:02
-0.371337,0.965195,0.047678,-0.004608,-0.001087,0.915039,0.00418,0.009164,0.999949,0,2019/1/23 10:02,2019/1/23 10:02
-0.194127,0.690196,0.056331,0.01434,0.021052,1.047514,0.004003,0.009045,0.999951,0,2019/1/23 10:02,2019/1/23 10:02
-0.074778,0.681566,-0.000726,0.021763,0.002914,1.053946,0.003855,0.008983,0.999952,0,2019/1/23 10:02,2019/1/23 10:02
-0.136219,0.734923,-0.057091,0.005645,0.028237,1.019959,0.003668,0.008884,0.999954,0,2019/1/23 10:02,2019/1/23 10:02
-0.103838,0.505018,0.009326,0.012112,0.025378,1.031931,0.003574,0.008814,0.999955,0,2019/1/23 10:02,2019/1/23 10:02
-0.104021,0.293874,0.131432,0.015001,0.020508,1.008434,0.003441,0.008664,0.999957,0,2019/1/23 10:02,2019/1/23 10:02
-0.235473,-0.245939,0.26883,0.007022,0.023108,1.029376,0.003575,0.008553,0.999957,0,2019/1/23 10:02,2019/1/23 10:02
-0.691757,-0.002227,0.235798,0.007656,0.020974,1.02095,0.003629,0.0083,0.999959,0,2019/1/23 10:02,2019/1/23 10:02
-1.029942,0.097764,0.251858,0.009804,0.013685,0.998018,0.003659,0.007948,0.999962,0,2019/1/23 10:02,2019/1/23 10:02
-1.240015,0.283189,0.231232,0.01236,0.023531,1.014739,0.003631,0.007532,0.999965,0,2019/1/23 10:02,2019/1/23 10:02
-1.571048,0.340725,0.227124,0.001908,0.011115,0.997037,0.003587,0.007016,0.999969,0,2019/1/23 10:02,2019/1/23 10:02
-1.71244,0.847064,0.156688,-0.003581,0.02198,0.95157,0.00339,0.006457,0.999973,0,2019/1/23 10:02,2019/1/23 10:02
-1.551943,0.473637,0.163942,0.008188,0.023023,0.942807,0.003305,0.005947,0.999977,0,2019/1/23 10:02,2019/1/23 10:02
-0.899423,0.364278,0.207528,0.019969,0.03217,0.969335,0.003251,0.005634,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
-0.977968,-0.122199,0.302788,-0.009983,-0.000985,1.043254,0.003348,0.005298,0.99998,0,2019/1/23 10:02,2019/1/23 10:02
-0.795396,-0.465723,0.165198,0.009428,0.024966,1.005505,0.003546,0.005017,0.999981,0,2019/1/23 10:02,2019/1/23 10:02
-0.586006,-1.143466,0.210943,0.001757,0.004181,0.996213,0.003952,0.0048,0.999981,0,2019/1/23 10:02,2019/1/23 10:02
-0.650683,-0.8561,0.140092,0.007444,-0.013638,0.984399,0.004269,0.004564,0.999981,0,2019/1/23 10:02,2019/1/23 10:02
-0.316846,-0.753928,0.090832,0.008798,0.012252,0.983064,0.004557,0.004429,0.99998,0,2019/1/23 10:02,2019/1/23 10:02
-0.596236,-0.934854,0.012253,0.001234,0.001837,0.991605,0.004899,0.004209,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
-0.726105,-0.60364,0.107863,0.009864,0.005114,0.994422,0.005141,0.003949,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
-0.750219,-0.717667,0.136982,0.00195,0.006046,1.010145,0.005417,0.003682,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
-0.871946,0.012431,0.214342,0.017577,0.013814,0.977782,0.005472,0.003378,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
-0.733462,-0.228593,0.289053,0.007566,0.013352,0.996485,0.005597,0.003116,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
-0.514672,-0.159679,0.275131,-0.005713,0.002413,0.918595,0.005705,0.002921,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
-0.271957,0.47377,0.301042,0.010259,0.020255,0.960092,0.005604,0.002796,0.99998,0,2019/1/23 10:02,2019/1/23 10:02
-0.112064,0.228552,0.329924,0.02101,-0.033999,0.99024,0.005594,0.002723,0.999981,0,2019/1/23 10:02,2019/1/23 10:02
0.154359,0.549569,0.314986,0.000804,0.013781,0.980493,0.005464,0.002723,0.999981,0,2019/1/23 10:02,2019/1/23 10:02
0.091912,0.444782,0.370947,-4.60E-05,0.007469,0.983895,0.005388,0.002712,0.999982,0,2019/1/23 10:02,2019/1/23 10:02
0.001582,0.294964,0.419288,0.008883,-0.013092,1.009444,0.005333,0.002663,0.999982,0,2019/1/23 10:02,2019/1/23 10:02
0.525705,0.315758,0.506433,0.017173,0.00213,0.996052,0.005297,0.002783,0.999982,0,2019/1/23 10:02,2019/1/23 10:02
0.440603,-0.352292,0.499061,0.021901,0.011282,1.01041,0.005459,0.002876,0.999981,0,2019/1/23 10:02,2019/1/23 10:02
0.363956,-0.445698,0.408179,-0.00964,-0.028079,1.018812,0.005654,0.002947,0.99998,0,2019/1/23 10:02,2019/1/23 10:02
0.270831,0.019744,0.344602,0.007784,-0.005796,1.040303,0.005683,0.002975,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
0.182894,-0.348672,0.278414,0.015571,0.007672,1.024595,0.005849,0.002992,0.999978,0,2019/1/23 10:02,2019/1/23 10:02
-0.035135,-0.109164,0.293349,-0.008632,-0.021605,0.983513,0.005923,0.002929,0.999978,0,2019/1/23 10:02,2019/1/23 10:02
-0.049072,0.223699,0.237289,0.003731,0.000622,1.001271,0.005915,0.002875,0.999978,0,2019/1/23 10:02,2019/1/23 10:02
0.189202,0.353946,0.350751,0.017548,0.010928,0.998757,0.005844,0.002876,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
0.318645,0.87692,0.450965,0.002461,-0.012485,0.950346,0.005638,0.002933,0.99998,0,2019/1/23 10:02,2019/1/23 10:02
0.684449,0.858314,0.398254,0.007648,0.013205,1.004104,0.005435,0.0031,0.99998,0,2019/1/23 10:02,2019/1/23 10:02
0.674248,0.746724,0.368278,-0.009345,-0.005251,1.003241,0.005268,0.003265,0.999981,0,2019/1/23 10:02,2019/1/23 10:02
0.437375,0.958141,0.359399,0.007131,-0.003556,1.026665,0.005034,0.003357,0.999982,0,2019/1/23 10:02,2019/1/23 10:02
0.506725,1.003212,0.334317,0.004467,0.014795,1.002614,0.00479,0.003471,0.999982,0,2019/1/23 10:02,2019/1/23 10:02
-0.000803,0.494495,0.359135,-0.015815,0.002834,0.972837,0.004683,0.003422,0.999983,0,2019/1/23 10:02,2019/1/23 10:02
-0.291824,1.077834,0.365471,0.023559,0.020654,1.019767,0.004416,0.003294,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.25396,0.308255,0.511213,0.018587,0.015409,1.020736,0.004376,0.003174,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.298879,0.452487,0.662369,0.005317,0.01702,1.018636,0.004299,0.003044,0.999986,0,2019/1/23 10:02,2019/1/23 10:02
-0.208697,0.192728,0.719128,0.001488,0.004549,1.001587,0.004297,0.00294,0.999986,0,2019/1/23 10:02,2019/1/23 10:02
-0.294116,-0.482084,0.731757,0.006321,0.01606,1.034436,0.004504,0.002812,0.999986,0,2019/1/23 10:02,2019/1/23 10:02
-0.492757,-0.469093,0.629438,0.014575,-0.000672,0.995721,0.004706,0.002623,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.350815,-0.2325,0.68412,0.012334,-0.008215,0.995352,0.004837,0.002477,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.361931,-0.171062,0.550476,0.005722,0.001961,1.020024,0.004946,0.002327,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.390006,0.111501,0.559574,0.011784,0.006486,0.981429,0.004972,0.002169,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.297922,-0.329754,0.49369,0.009207,-0.005648,1.01264,0.005131,0.002038,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.16166,0.552416,0.552008,0.008231,-0.005123,0.975794,0.005023,0.00195,0.999986,0,2019/1/23 10:02,2019/1/23 10:02
-0.078345,0.335664,0.520638,0.020959,-0.016944,1.000416,0.004977,0.001881,0.999986,0,2019/1/23 10:02,2019/1/23 10:02
0.093638,0.587547,0.598463,0.008395,0.003648,0.99111,0.004859,0.00187,0.999986,0,2019/1/23 10:02,2019/1/23 10:02
-0.241689,0.850666,0.47634,0.001579,-0.029881,0.996349,0.00466,0.001756,0.999988,0,2019/1/23 10:02,2019/1/23 10:02
0.082836,1.220694,0.358879,0.007705,0.007303,1.002056,0.004349,0.001742,0.999989,0,2019/1/23 10:02,2019/1/23 10:02
-0.083018,0.89246,0.384578,0.016184,-0.021409,1.05379,0.004138,0.001674,0.99999,0,2019/1/23 10:02,2019/1/23 10:02
-0.281325,1.698881,0.347519,-0.001199,-0.002119,0.996349,0.003682,0.00155,0.999992,0,2019/1/23 10:02,2019/1/23 10:02
-0.310185,1.411157,0.373501,0.018514,0.018099,1.019685,0.003314,0.001416,0.999994,0,2019/1/23 10:02,2019/1/23 10:02
-0.540833,0.935233,0.42271,-0.005202,-0.008631,0.997476,0.00309,0.001213,0.999994,0,2019/1/23 10:02,2019/1/23 10:02
-0.341925,1.156549,0.440802,0.036985,0.012088,1.040586,0.0028,0.001069,0.999996,0,2019/1/23 10:02,2019/1/23 10:02
-0.406655,0.918644,0.4324,0.004969,0.005009,1.025699,0.002581,0.000907,0.999996,0,2019/1/23 10:02,2019/1/23 10:02
-0.825863,1.273368,0.436848,0.001915,-0.00029,0.994263,0.002255,0.000617,0.999997,0,2019/1/23 10:02,2019/1/23 10:02
-0.905333,0.214165,0.4083,0.020673,0.001427,1.04233,0.00225,0.000304,0.999997,0,2019/1/23 10:02,2019/1/23 10:02
-0.809597,0.339319,0.49004,0.002391,-0.007172,1.007479,0.002208,1.80E-05,0.999998,0,2019/1/23 10:02,2019/1/23 10:02
-0.744643,0.562093,0.382973,0.001725,0.005552,0.939498,0.002097,-0.000247,0.999998,0,2019/1/23 10:02,2019/1/23 10:02
-0.657202,0.022039,0.488397,0.022307,0.011771,0.991379,0.002152,-0.000487,0.999998,0,2019/1/23 10:02,2019/1/23 10:02
-0.157354,0.247375,0.604162,0.004026,0.007863,1.005739,0.002137,-0.000574,0.999998,0,2019/1/23 10:02,2019/1/23 10:02
-0.359714,-0.15022,0.644887,0.043329,-0.007212,1.050458,0.002246,-0.000724,0.999997,0,2019/1/23 10:02,2019/1/23 10:02
-0.288502,-0.293988,0.579111,-0.003778,0.004456,1.008505,0.002394,-0.00085,0.999997,0,2019/1/23 10:02,2019/1/23 10:02
-0.484511,-0.534236,0.656748,-0.010503,-0.006218,0.977995,0.002618,-0.001037,0.999996,0,2019/1/23 10:02,2019/1/23 10:02
-1.060036,-1.24814,0.559325,0.024526,0.002572,1.049826,0.003057,-0.001398,0.999994,0,2019/1/23 10:02,2019/1/23 10:02
-0.679273,-0.789717,0.603637,0.013153,-0.005697,0.934355,0.003358,-0.001643,0.999993,0,2019/1/23 10:02,2019/1/23 10:02
-1.01988,-0.892207,0.624722,0.014314,0.0066,1.02778,0.003688,-0.001992,0.999991,0,2019/1/23 10:02,2019/1/23 10:02
-0.957714,-0.446808,0.712809,0.00706,-0.000453,0.945589,0.003886,-0.002322,0.99999,0,2019/1/23 10:02,2019/1/23 10:02
-1.079259,-0.387777,0.781106,0.002791,0.002955,0.960984,0.004062,-0.002689,0.999988,0,2019/1/23 10:02,2019/1/23 10:02
-1.132464,-0.325351,0.850411,0.038223,-0.009684,0.995447,0.004223,-0.003072,0.999986,0,2019/1/23 10:02,2019/1/23 10:02
-0.812486,0.051236,0.796549,0.006203,-0.001004,0.971601,0.004266,-0.003359,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.772824,0.457927,0.732217,-0.000488,-0.010391,0.947889,0.00419,-0.003633,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.648302,0.394496,0.669005,0.037175,-0.00292,1.125133,0.004129,-0.003869,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
-0.994533,0.379228,0.593914,-0.019781,-0.04632,1.018501,0.004076,-0.004211,0.999983,0,2019/1/23 10:02,2019/1/23 10:02
-0.812797,1.159863,0.626226,0.021946,0.005556,0.943393,0.003783,-0.004498,0.999983,0,2019/1/23 10:02,2019/1/23 10:02
-0.732133,0.233046,0.668792,0.009598,-0.000559,0.999072,0.003776,-0.00476,0.999982,0,2019/1/23 10:02,2019/1/23 10:02
-0.747439,0.697229,0.672993,0.007417,-0.012296,0.985008,0.003623,-0.005027,0.999981,0,2019/1/23 10:02,2019/1/23 10:02
-0.308367,1.291007,0.65895,0.0427,-0.012089,1.017882,0.003294,-0.00516,0.999981,0,2019/1/23 10:02,2019/1/23 10:02
-0.014674,1.052784,0.637692,0.021193,-0.01107,0.998388,0.003033,-0.005204,0.999982,0,2019/1/23 10:02,2019/1/23 10:02
0.207498,1.299708,0.559763,-0.007519,-0.037311,0.95716,0.002703,-0.005182,0.999983,0,2019/1/23 10:02,2019/1/23 10:02
0.22615,1.320844,0.537715,0.003867,-0.012115,1.086984,0.00236,-0.005152,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
-0.247432,1.101321,0.479183,0.015829,-0.033869,1.013386,0.002092,-0.005269,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
-0.471913,1.730045,0.427233,0.018838,-0.014983,1.002774,0.001626,-0.005452,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
-0.172907,1.748768,0.433275,0.011883,0.01396,1.031627,0.001158,-0.005544,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
-0.136626,1.447903,0.687766,0.034105,0.00602,1.080109,0.000777,-0.005624,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
0.032861,1.438127,0.645789,0.036951,-0.034043,1.014203,0.000405,-0.005654,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
0.899762,1.165473,0.742748,-0.009055,0.027527,0.94036,0.000109,-0.00542,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.134906,-0.145341,0.78331,0.000406,-0.059808,0.996625,0.000224,-0.005506,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.056879,0.530095,0.704826,0.029097,-0.017888,1.065888,0.000122,-0.005562,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
-0.101115,-0.547135,0.712047,0.013621,-0.015946,1.010332,0.000357,-0.005636,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
0.104866,0.997685,0.733193,0.020253,-0.027567,0.937994,0.000112,-0.005643,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
0.245391,0.668784,0.877076,0.007892,-0.0068,0.968817,-2.00E-05,-0.005614,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
0.285399,0.555674,0.841023,0.033771,-0.007568,1.031709,-0.000131,-0.005566,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
0.177533,0.404915,0.990068,0.004095,-0.024131,0.998531,-0.000182,-0.005557,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
0.127749,0.174275,0.975971,0.024059,-0.003057,1.063113,-0.000177,-0.005557,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
0.18491,-0.50014,0.889851,0.006805,-0.014349,1.064451,4.40E-05,-0.005544,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
0.085697,-1.290713,0.832859,0.007761,-0.022876,1.039581,0.000494,-0.005557,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
0.398364,-0.538961,0.791446,-8.00E-05,-0.023447,0.957885,0.000728,-0.005481,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
0.505432,0.245956,0.809485,0.024149,-0.024784,0.919552,0.000712,-0.005367,0.999985,0,2019/1/23 10:02,2019/1/23 10:02
0.599748,0.965216,0.764731,0.025837,-0.018327,0.927005,0.000489,-0.005229,0.999986,0,2019/1/23 10:02,2019/1/23 10:02
0.334507,0.937208,0.878342,0.010062,-0.026136,1.006729,0.000263,-0.005167,0.999987,0,2019/1/23 10:02,2019/1/23 10:02
0.755566,1.499605,0.932438,0.008298,0.013697,1.038523,-0.000128,-0.004978,0.999988,0,2019/1/23 10:02,2019/1/23 10:02
1.060996,1.072053,0.94735,0.00359,-0.007954,1.006897,-0.000395,-0.004695,0.999989,0,2019/1/23 10:02,2019/1/23 10:02
1.050763,1.464696,0.859978,0.003084,-0.041497,1.005399,-0.000775,-0.004417,0.99999,0,2019/1/23 10:02,2019/1/23 10:02
1.032831,1.346434,0.83575,0.032142,-0.006433,1.060695,-0.001125,-0.004142,0.999991,0,2019/1/23 10:02,2019/1/23 10:02
0.517528,1.071298,0.725273,0.006594,-0.028144,1.037631,-0.001379,-0.004031,0.999991,0,2019/1/23 10:02,2019/1/23 10:02
0.322002,1.430204,0.652553,0.00345,-0.022293,0.981991,-0.001754,-0.003972,0.999991,0,2019/1/23 10:02,2019/1/23 10:02
0.401335,0.637137,0.607755,0.014053,0.002683,1.060223,-0.001859,-0.003906,0.999991,0,2019/1/23 10:02,2019/1/23 10:02
0.590676,0.597696,0.592085,0.001446,-8.00E-05,0.958644,-0.001982,-0.003766,0.999991,0,2019/1/23 10:02,2019/1/23 10:02
0.88226,0.559571,0.589493,0.016971,-0.006859,1.035029,-0.002074,-0.003546,0.999992,0,2019/1/23 10:02,2019/1/23 10:02
1.173741,0.511577,0.449251,0.027846,0.00238,0.997504,-0.00217,-0.003229,0.999992,0,2019/1/23 10:02,2019/1/23 10:02
1.018767,0.518798,0.508509,0.00145,-0.035794,0.947345,-0.002251,-0.002968,0.999993,0,2019/1/23 10:02,2019/1/23 10:02
1.102507,1.141595,0.495735,0.019086,-0.014202,0.985577,-0.002538,-0.002672,0.999993,0,2019/1/23 10:02,2019/1/23 10:02
1.210509,0.401837,0.472294,0.006447,0.004065,1.025577,-0.002587,-0.00235,0.999994,0,2019/1/23 10:02,2019/1/23 10:02
0.972339,0.154492,0.298518,0.000873,-0.016875,1.023143,-0.002574,-0.002094,0.999995,0,2019/1/23 10:02,2019/1/23 10:02
0.884688,-0.118692,0.241445,0.018063,-0.001987,1.056167,-0.00245,-0.00188,0.999995,0,2019/1/23 10:02,2019/1/23 10:02
0.7481,-0.494385,0.466474,0.007813,0.005397,0.99964,-0.00224,-0.001692,0.999996,0,2019/1/23 10:02,2019/1/23 10:02
0.675824,-0.657469,0.519252,0.018264,-0.009995,0.968494,-0.001964,-0.001534,0.999997,0,2019/1/23 10:02,2019/1/23 10:02
1.013089,-0.317446,0.548769,0.030977,0.015974,0.969122,-0.001808,-0.001265,0.999998,0,2019/1/23 10:02,2019/1/23 10:02
0.718781,-0.658576,0.557342,-0.008218,-0.017546,1.020907,-0.001532,-0.001094,0.999998,0,2019/1/23 10:02,2019/1/23 10:02
0.70396,0.379667,0.545959,0.024665,0.008422,0.976081,-0.001588,-0.000919,0.999998,0,2019/1/23 10:02,2019/1/23 10:02
0.755703,-0.56427,0.542048,0.015672,0.001666,1.004941,-0.001338,-0.000737,0.999999,0,2019/1/23 10:02,2019/1/23 10:02
0.249804,-0.246686,0.507432,0.011602,-0.01466,1.032156,-0.001203,-0.0007,0.999999,0,2019/1/23 10:02,2019/1/23 10:02
0.195715,-0.096959,0.629093,0.005372,-0.00533,0.948068,-0.001062,-0.000706,0.999999,0,2019/1/23 10:02,2019/1/23 10:02
0.370153,-0.101477,0.679911,0.016367,0.00149,0.982549,-0.000972,-0.000632,0.999999,0,2019/1/23 10:02,2019/1/23 10:02
0.936194,0.348204,0.832378,0.024404,-0.006056,0.929111,-0.000999,-0.000395,0.999999,0,2019/1/23 10:02,2019/1/23 10:02
1.291074,-0.43515,0.922698,0.018617,0.002192,0.959904,-0.000807,-4.20E-05,1,0,2019/1/23 10:02,2019/1/23 10:02
1.484675,-0.575149,0.925394,0.008338,-0.022738,0.993827,-0.000564,0.000367,1,0,2019/1/23 10:02,2019/1/23 10:02
1.470451,-0.424082,0.966069,0.001867,-0.02303,0.993301,-0.000375,0.000775,1,0,2019/1/23 10:02,2019/1/23 10:02
1.493521,-1.120569,0.826781,0.00587,-0.01287,0.952597,3.30E-05,0.001187,0.999999,0,2019/1/23 10:02,2019/1/23 10:02
1.313517,-0.923049,0.817846,0.02454,-0.015906,0.965442,0.000373,0.001547,0.999999,0,2019/1/23 10:02,2019/1/23 10:02
1.089148,-1.712465,0.876805,0.015464,-0.033276,1.026813,0.000959,0.001836,0.999998,0,2019/1/23 10:02,2019/1/23 10:02
1.235116,-0.991296,0.944845,0.013824,0.00325,0.98091,0.001321,0.002172,0.999997,0,2019/1/23 10:02,2019/1/23 10:02
1.137049,-0.429103,0.946559,0.013237,-0.008416,1.000987,0.001525,0.002471,0.999996,0,2019/1/23 10:02,2019/1/23 10:02
0.882069,-0.521266,0.938233,0.019515,-0.009359,1.046455,0.001744,0.002699,0.999995,0,2019/1/23 10:02,2019/1/23 10:02
0.669024,-0.21358,0.971701,0.015631,-0.016488,1.001292,0.001892,0.002852,0.999994,0,2019/1/23 10:02,2019/1/23 10:02
0.594922,-0.05593,0.821329,0.014621,0.008235,0.977814,0.00197,0.002992,0.999994,0,2019/1/23 10:02,2019/1/23 10:02
0.931004,-0.944149,0.805717,-0.01505,-0.011105,0.982197,0.002329,0.00323,0.999992,0,2019/1/23 10:02,2019/1/23 10:02
1.092571,-0.250871,0.794828,0.006567,-0.021576,0.949131,0.002466,0.003522,0.999991,0,2019/1/23 10:02,2019/1/23 10:02
1.192952,-0.405604,0.752607,0.032893,0.000419,0.967179,0.002665,0.003836,0.999989,0,2019/1/23 10:02,2019/1/23 10:02
1.12186,-0.130174,0.798139,0.014111,-0.025212,0.95815,0.002766,0.004137,0.999988,0,2019/1/23 10:02,2019/1/23 10:02
1.231219,-0.006299,0.860033,-0.018562,-0.006357,0.911502,0.002845,0.004462,0.999986,0,2019/1/23 10:02,2019/1/23 10:02
1.369334,0.25713,0.942307,0.028843,-0.003005,0.946896,0.002829,0.004837,0.999984,0,2019/1/23 10:02,2019/1/23 10:02
1.661408,0.265179,0.913972,0.023137,-0.002927,0.945965,0.00282,0.005297,0.999982,0,2019/1/23 10:02,2019/1/23 10:02
1.66682,0.219309,0.849151,0.00544,-0.016661,0.98109,0.002816,0.005762,0.999979,0,2019/1/23 10:02,2019/1/23 10:02
1.707612,-0.521285,0.784414,0.015307,0.008118,1.077484,0.003045,0.006236,0.999976,0,2019/1/23 10:02,2019/1/23 10:02
1.285262,-1.505618,0.736875,0.000763,-0.012488,1.134826,0.003564,0.006586,0.999972,0,2019/1/23 10:02,2019/1/23 10:02
1.069002,-1.774681,0.668293,0.022729,-0.007665,1.005771,0.004171,0.006868,0.999968,0,2019/1/23 10:02,2019/1/23 10:02
